ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,TIPO
16978,AREA INFANTIL,65,VALDEACEDERAS,6,TETUAN,OPERATIVO,440778.09,4479772.47,ETRS89,40.46651732,-3.69856677,CALLE, CALLE PLATANO 36 ,16978-NUM_VIA-ausente,16978-COD_POSTAL-ausente,"C  CALLE PLATANO 36 , ASCENDIENTE 1: 065  VALDE",11033733,2011-01-01T00:00:00,6060,AE21,5,INFANTIL
16984,AREA INFANTIL,75,RIOS ROSAS,7,CHAMBERI,OPERATIVO,440796.56,4477524.56,ETRS89,40.44626852,-3.69813928,CALLE, CALLE RAIMUNDO FERNANDEZ VILLAVERDE ,16984-NUM_VIA-ausente,16984-COD_POSTAL-ausente,"C  CALLE RAIMUNDO FERNANDEZ VILLAVERDE , ASCENDI",11042256,2007-09-06T00:00:00,7002,AE21,10,INFANTIL
16986,AREA INFANTIL,75,RIOS ROSAS,7,CHAMBERI,OPERATIVO,440834.66,4477522.36,ETRS89,40.44625142,-3.69768982,CALLE, CALLE RAIMUNDO FERNANDEZ VILLAVERDE ,16986-NUM_VIA-ausente,16986-COD_POSTAL-ausente,"C  CALLE RAIMUNDO FERNANDEZ VILLAVERDE , ASCENDI",31035536,16986-FECHA_INSTALACION-ausente,7004,AE21,9,INFANTIL
16988,AREA INFANTIL,73,TRAFALGAR,7,CHAMBERI,OPERATIVO,440529.2,4476060.389,ETRS89,40.43305954,-3.70115477,PLAZA,OLAVIDE,8,28010,"PZA  PLAZA OLAVIDE , ASCENDIENTE 1: 073  TRAFAL",11040549,16988-FECHA_INSTALACION-ausente,7008,AE21,26,INFANTIL
16992,AREA INFANTIL,74,ALMAGRO,7,CHAMBERI,OPERATIVO,440878.148,4476045.291,ETRS89,40.43294841,-3.69703959,PLAZA,CHAMBERI,5,28010,"PZA  PLAZA CHAMBERI , ASCENDIENTE 1: 074  ALMAG",11041318,16992-FECHA_INSTALACION-ausente,7011,AE21,39,INFANTIL
16994,AREA INFANTIL,72,ARAPILES,7,CHAMBERI,OPERATIVO,440014.187,4475790.199,ETRS89,40.43058857,-3.70720078,PLAZA,CONDE DEL VALLE DE SUCHIL,4,28015,"PZA  PLAZA CONDE DEL VALLE DE SUCHIL , ASCENDIEN",11039773,16994-FECHA_INSTALACION-ausente,7013,AE21,19,INFANTIL
16998,AREA INFANTIL,76,VALLEHERMOSO,7,CHAMBERI,OPERATIVO,439247.72,4477064.66,ETRS89,40.44201382,-3.7163582,CALLE, CALLE DOMENICO SCARLATTI 5 ,16998-NUM_VIA-ausente,16998-COD_POSTAL-ausente,"C  CALLE DOMENICO SCARLATTI 5 , ASCENDIENTE 1: 0",11042753,16998-FECHA_INSTALACION-ausente,7017,AE21,13,INFANTIL
17000,AREA INFANTIL,76,VALLEHERMOSO,7,CHAMBERI,OPERATIVO,440030.125,4476760.732,ETRS89,40.4393327,-3.70710448,PLAZA,TENIENTE DE ALCALDE PEREZ PILLADO,1 B,28003,"PZA  PLAZA TENIENTE DE ALCALDE PEREZ PILLADO , A",31035628,2007-06-04T00:00:00,7019,AE21,8,INFANTIL
17586,AREA INFANTIL,127,PRADOLONGO,12,USERA,OPERATIVO,439639.75,4470200.28,ETRS89,40.38020484,-3.71108473,AVENIDA,RAFAELA YBARRA,40,28026,"AVDA RAFAELA YBARRA, 000040",11085705,17586-FECHA_INSTALACION-ausente,12018,AE21,9,INFANTIL
17589,AREA INFANTIL,126,ZOFIO,12,USERA,OPERATIVO,439470.851,4470567.775,ETRS89,40.38350317,-3.71310924,CALLE,CERECINOS,8,28026,"CERECINOS, 000008",11085155,2003-01-01T00:00:00,12020,AE21,16,INFANTIL
17593,AREA INFANTIL,126,ZOFIO,12,USERA,OPERATIVO,439311.988,4470719.621,ETRS89,40.38485952,-3.71499517,CALLE,MARCELO USERA,161,28026,"MARCELO USERA, 000161",11085141,17593-FECHA_INSTALACION-ausente,12026,AE21,18,INFANTIL
17595,AREA INFANTIL,127,PRADOLONGO,12,USERA,OPERATIVO,439702.967,4469842.514,ETRS89,40.37698648,-3.7103062,AVENIDA,RAFAELA YBARRA,81,28026,"AVDA RAFAELA YBARRA, 000081",20025086,2007-01-01T00:00:00,12028,AE21,12,INFANTIL
17599,AREA INFANTIL,127,PRADOLONGO,12,USERA,OPERATIVO,439920.904,4469969.599,ETRS89,40.37814707,-3.70775104,CALLE,CRISTO DE LA VICTORIA,231,28026,"CRISTO DE LA VICTORIA, 000239  A",11085931,2003-01-01T00:00:00,12031,AE21,14,INFANTIL
17601,AREA INFANTIL,124,ALMENDRALES,12,USERA,OPERATIVO,440691.804,4470386.345,ETRS89,40.38195656,-3.69870902,PLAZA,CAMPO DE CRIPTANA,3,28026,"PZ CAMPO DE CRIPTANA, 000003",31012975,2003-01-01T00:00:00,12034,AE21,7,INFANTIL
17603,AREA INFANTIL,124,ALMENDRALES,12,USERA,OPERATIVO,440638.5,4470154.062,ETRS89,40.37986023,-3.69931531,CALLE,TOMELLOSO,55,28026,"TOMELLOSO, 000055",11082373,17603-FECHA_INSTALACION-ausente,12036,AE21,17,INFANTIL
17605,AREA INFANTIL,127,PRADOLONGO,12,USERA,OPERATIVO,439955.58,4469985.1,ETRS89,40.37828921,-3.70734404,CALLE,CRISTO DE LA VICTORIA,231,28026,"CRISTO DE LA VICTORIA, 000231",11085931,2007-01-01T00:00:00,12038,AE21,11,INFANTIL
17609,AREA INFANTIL,121,ORCASITAS,12,USERA,OPERATIVO,439180.236,4469049.695,ETRS89,40.36980637,-3.71638794,PLAZA,SESTAO,1,28041,"PZ SESTAO, 000001",31024073,2003-01-01T00:00:00,12041,AE21,27,INFANTIL
17612,AREA INFANTIL,121,ORCASITAS,12,USERA,OPERATIVO,440073.474,4469044.045,ETRS89,40.36982017,-3.70586684,CALLE,GRAN AVENIDA,35,28041,"GRAN AVENIDA, 000035",11080713,17612-FECHA_INSTALACION-ausente,12046,AE21,7,INFANTIL
17614,AREA INFANTIL,121,ORCASITAS,12,USERA,OPERATIVO,439436.007,4469201.433,ETRS89,40.37119193,-3.71338988,CALLE,LEIZA,143,28041,"LEIZA, 000143",11080294,17614-FECHA_INSTALACION-ausente,12048,AE21,15,INFANTIL
17616,AREA INFANTIL,126,ZOFIO,12,USERA,OPERATIVO,439179.68,4469649.82,ETRS89,40.37521257,-3.71645174,CALLE,RICARDO BELTRAN Y ROZPIDE,63,28026,"RICARDO BELTRAN Y ROZPIDE, 000063",20001128,2003-01-01T00:00:00,12050,AE21,7,INFANTIL
17618,AREA INFANTIL,127,PRADOLONGO,12,USERA,OPERATIVO,439926.459,4469777.317,ETRS89,40.37641529,-3.70766748,CALLE,CRISTO DE LA VICTORIA,225,28026,"CRISTO DE LA VICTORIA, 000225",11085930,2003-01-01T00:00:00,12052,AE21,23,INFANTIL
17009,AREA INFANTIL,81,EL PARDO,8,FUENCARRAL - EL PARDO,OPERATIVO,433739.531,4487227.307,ETRS89,40.53314029,-3.78236469,CALLE,GARITA,2,28048,"CALLE BATALLON , ASCENDIENTE 1: 081  EL PARD",11043235,2005-03-08T00:00:00,8002,AE21,12,INFANTIL
17011,AREA INFANTIL,81,EL PARDO,8,FUENCARRAL - EL PARDO,OPERATIVO,434363.07,4485352.21,ETRS89,40.51629874,-3.77480841,CALLE,SAN PANCRACIO,1,28048,"CALLE BRUNETE 4 , ASCENDIENTE 1: 081  EL PAR",20163512,2004-09-13T00:00:00,8004,AE21,13,INFANTIL
17013,AREA INFANTIL,81,EL PARDO,8,FUENCARRAL - EL PARDO,OPERATIVO,434476.21,4485321.97,ETRS89,40.51603528,-3.77346984,PLAZA,SAN FERNANDO,4,28048,"PLAZA SAN FERNANDO , ASCENDIENTE 1: 081  E",11043616,17013-FECHA_INSTALACION-ausente,8008,AE21,8,INFANTIL
17017,AREA INFANTIL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,441508.15,4483610.73,ETRS89,40.5011456,-3.6903099,PLAZA,TRES OLIVOS,7,28034,"PLAZA LOS TRES OLIVOS , ASCENDIENTE 1: 086",20129147,2009-08-20T00:00:00,8011,AE21,5,INFANTIL
17019,AREA INFANTIL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,441693.97,4483676.998,ETRS89,40.50175564,-3.68812314,CALLE,ALONSO QUIJANO,45,28034,"PARQUE FUENCARRAL , ASCENDIENTE 1: 086  VAL",20051689,17019-FECHA_INSTALACION-ausente,8014,AE21,10,INFANTIL
17021,AREA INFANTIL,83,PENAGRANDE,8,FUENCARRAL - EL PARDO,OPERATIVO,438768.366,4480433.104,ETRS89,40.47232285,-3.72233497,CALLE,JOAQUIN LORENZO,2,28035,"CALLE ISLA MALAITA , ASCENDIENTE 1: 083  PEN",31040763,2005-04-11T00:00:00,8016,AE21,10,INFANTIL
17023,AREA INFANTIL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,441088.22,4482804.52,ETRS89,40.49385326,-3.69519052,CALLE,BADALONA,102,28034,"CALLE BADALONA , ASCENDIENTE 1: 086  VALVERD",11048451,17023-FECHA_INSTALACION-ausente,8018,AE21,6,INFANTIL
17026,AREA INFANTIL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,441141.79,4483240.32,ETRS89,40.49778291,-3.69459889,CALLE,SAN CUGAT DEL VALLES,6,28034,"CALLE SAN CUGAT DEL VALLES , ASCENDIENTE 1: 0",20046463,2006-04-20T00:00:00,8020,AE21,12,INFANTIL
17028,AREA INFANTIL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,440935.124,4482480.147,ETRS89,40.49092031,-3.69696677,CALLE,MANRESA,90,28034,"CALLE MANRESA 90 , ASCENDIENTE 1: 086  VALVE",11048275,2005-11-24T00:00:00,8024,AE21,9,INFANTIL
17030,AREA INFANTIL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,441357.39,4482946.79,ETRS89,40.49515394,-3.69202756,CALLE,DIVINA PASTORA,12,28034,"PARQUE FUENTE CHICA , ASCENDIENTE 1: 086  V",11048745,2006-08-05T00:00:00,8027,AE21,10,INFANTIL
17034,AREA INFANTIL,87,MIRASIERRA,8,FUENCARRAL - EL PARDO,OPERATIVO,438952.051,4482252.377,ETRS89,40.488725,-3.72034341,CALLE,VALLE DE ENMEDIO,29,28035,"CALLE VALLE DE ENMEDIO , ASCENDIENTE 1: 087 ",20092873,2006-07-28T00:00:00,8031,AE21,6,INFANTIL
17620,AREA INFANTIL,127,PRADOLONGO,12,USERA,OPERATIVO,439750.377,4469478.374,ETRS89,40.37370954,-3.70971332,AVENIDA,POBLADOS,165,28041,"AVDA POBLADOS, 000165",31007157,2003-01-01T00:00:00,12054,AE21,13,INFANTIL
17622,AREA INFANTIL,122,ORCASUR,12,USERA,OPERATIVO,440505.143,4468960.213,ETRS89,40.36909588,-3.7007748,AVENIDA,ORCASUR,41,28041,"AVDA ORCASUR, 000041",11081123,2003-01-01T00:00:00,12056,AE21,20,INFANTIL
17624,AREA INFANTIL,122,ORCASUR,12,USERA,OPERATIVO,440306.354,4468868.576,ETRS89,40.36825616,-3.70310754,CALLE,ALBAICIN,15,28041,"ALBAICIN, 000015",11080832,17624-FECHA_INSTALACION-ausente,12058,AE21,13,INFANTIL
17628,AREA INFANTIL,127,PRADOLONGO,12,USERA,OPERATIVO,439788.02,4469453.55,ETRS89,40.37348864,-3.70926759,AVENIDA,POBLADOS,165,28041,"AVDA POBLADOS, 000165",31007157,17628-FECHA_INSTALACION-ausente,12061,AE21,39,INFANTIL
17630,AREA INFANTIL,121,ORCASITAS,12,USERA,OPERATIVO,440021.6,4468773.688,ETRS89,40.36738091,-3.70645238,RONDA,COOPERATIVAS,4,28041,"RDA COOPERATIVAS, 000004",11080737,2007-01-01T00:00:00,12064,AE21,9,INFANTIL
17632,AREA INFANTIL,121,ORCASITAS,12,USERA,OPERATIVO,440002.638,4468773.55,ETRS89,40.36737831,-3.70667569,RONDA,COOPERATIVAS,4,28041,"RDA COOPERATIVAS, 000004",11080737,2007-01-01T00:00:00,12066,AE21,8,INFANTIL
17634,AREA INFANTIL,121,ORCASITAS,12,USERA,OPERATIVO,440028.49,4468947.685,ETRS89,40.36894887,-3.70638759,CALLE,GRAN AVENIDA,22,28041,"GRAN AVENIDA, 000022",11080732,17634-FECHA_INSTALACION-ausente,12068,AE21,8,INFANTIL
17635,AREA INFANTIL,123,SAN FERMIN,12,USERA,OPERATIVO,441313.02,4469743.33,ETRS89,40.37620791,-3.69133178,CALLE,SAN RUPERTO,7,28041,"SAN RUPERTO, 000007",31024078,2003-01-01T00:00:00,12069,AE21,8,INFANTIL
17637,AREA INFANTIL,121,ORCASITAS,12,USERA,OPERATIVO,439911.024,4469088.453,ETRS89,40.37020852,-3.70778436,CALLE,GRAN AVENIDA,23,28041,"GRAN AVENIDA, 000023",11080690,17637-FECHA_INSTALACION-ausente,12072,AE21,10,INFANTIL
17639,AREA INFANTIL,123,SAN FERMIN,12,USERA,OPERATIVO,441234.476,4469567.523,ETRS89,40.37461861,-3.69224075,CALLE,TACONERA,2,28041,"TACONERA, 000002",31002395,2010-01-01T00:00:00,12074,AE21,7,INFANTIL
17641,AREA INFANTIL,123,SAN FERMIN,12,USERA,OPERATIVO,441593.604,4468932.387,ETRS89,40.36892218,-3.68795243,CALLE,ADORA,12,28041,"ADORA, 000012",20095524,17641-FECHA_INSTALACION-ausente,12076,AE21,9,INFANTIL
17645,AREA INFANTIL,123,SAN FERMIN,12,USERA,OPERATIVO,441485.114,4468581.931,ETRS89,40.36575747,-3.68919806,CALLE,SILVINA,35,28041,"SILVINA, 000035",20141724,17645-FECHA_INSTALACION-ausente,12081,AE21,9,INFANTIL
17647,AREA INFANTIL,123,SAN FERMIN,12,USERA,OPERATIVO,441434.21,4468612.7,ETRS89,40.36603108,-3.6898004,CALLE,SILVINA,29,28041,"SILVINA, 000029",20141715,2003-01-01T00:00:00,12084,AE21,9,INFANTIL
17649,AREA INFANTIL,126,ZOFIO,12,USERA,OPERATIVO,439082.853,4470488.453,ETRS89,40.38276032,-3.71767242,CALLE,RICARDO BELTRAN Y ROZPIDE,10,28026,"RICARDO BELTRAN Y ROZPIDE, 000010",20001059,2007-01-01T00:00:00,12086,AE21,3,INFANTIL
17651,AREA INFANTIL,126,ZOFIO,12,USERA,OPERATIVO,439460.8,4469957.48,ETRS89,40.3780046,-3.71316967,CALLE,PARQUE DE LA PALOMA,1,28026,"PARQUE DE LA PALOMA, 000001",20000984,17651-FECHA_INSTALACION-ausente,12088,AE21,11,INFANTIL
17653,AREA INFANTIL,123,SAN FERMIN,12,USERA,OPERATIVO,441392.494,4469743.662,ETRS89,40.37621649,-3.69039567,CALLE,CARABELOS,53,28041,"CARABELOS, 000053",11081541,17653-FECHA_INSTALACION-ausente,12092,AE21,15,INFANTIL
17655,AREA INFANTIL,125,MOSCARDO,12,USERA,OPERATIVO,439476.283,4471069.216,ETRS89,40.3880208,-3.71309289,PASEO,SANTA MARIA DE LA CABEZA,133,28026,"PASEO SANTA MARIA DE LA CABEZA, 000133",11085073,17655-FECHA_INSTALACION-ausente,12094,AE21,17,INFANTIL
17657,AREA INFANTIL,122,ORCASUR,12,USERA,OPERATIVO,440650.049,4469103.623,ETRS89,40.37039813,-3.69908146,CALLE,DULCE,8 B,28041,"DULCE, 000008  B",31056877,1998-01-01T00:00:00,12096,AE21,9,INFANTIL
17658,AREA INFANTIL,123,SAN FERMIN,12,USERA,OPERATIVO,441774.72,4468503.083,ETRS89,40.36506743,-3.68578006,CALLE,OLIGISTO,34,28041,"OLIGISTO, 000034",20141649,2003-01-01T00:00:00,12097,AE21,7,INFANTIL
17660,AREA INFANTIL,121,ORCASITAS,12,USERA,OPERATIVO,439450.328,4468670.685,ETRS89,40.36641171,-3.7131708,CALLE,ORDICIA,11,28041,"ORDICIA, 000011",31006155,17660-FECHA_INSTALACION-ausente,12099,AE21,17,INFANTIL
17662,AREA INFANTIL,122,ORCASUR,12,USERA,OPERATIVO,440457.633,4468766.454,ETRS89,40.367347,-3.70131628,AVENIDA,ORCASUR,51,28041,"AVDA ORCASUR, 000051",31030246,2007-01-01T00:00:00,12101,AE21,7,INFANTIL
17664,AREA INFANTIL,122,ORCASUR,12,USERA,OPERATIVO,440964.991,4469448.777,ETRS89,40.37352983,-3.69540399,CALLE,EDUARDO BARREIROS,1,28041,"EDUARDO BARREIROS, 000001",20046875,1998-01-01T00:00:00,12104,AE21,7,INFANTIL
17666,AREA INFANTIL,122,ORCASUR,12,USERA,OPERATIVO,440451.37,4469431.835,ETRS89,40.37334067,-3.70145219,CALLE,MADRE ROSA BLANCO,2,28041,"MADRE ROSA BLANCO, 000002",31018991,2008-11-27T00:00:00,12106,AE21,10,INFANTIL
17668,AREA INFANTIL,121,ORCASITAS,12,USERA,OPERATIVO,439053.59,4468779.42,ETRS89,40.36736235,-3.71785374,CALLE,SEGURA,5,28041,"SEGURA, 000005",31041847,2013-06-06T00:00:00,12109,AE21,23,INFANTIL
17670,AREA INFANTIL,136,NUMANCIA,13,PUENTE DE VALLECAS,OPERATIVO,443903.095,4472885.093,ETRS89,40.40468914,-3.66109941,PLAZA,CUELGAMUROS,7,28038,"PZ CUELGAMUROS, 000007",11099733,17670-FECHA_INSTALACION-ausente,13002,AE21,11,INFANTIL
17672,AREA INFANTIL,136,NUMANCIA,13,PUENTE DE VALLECAS,OPERATIVO,443470.392,4472641.261,ETRS89,40.40246329,-3.66617681,CALLE,PICO CLAVERO,2,28038,"PICO CLAVERO, 000002",11099915,2007-05-17T00:00:00,13005,AE21,6,INFANTIL
17674,AREA INFANTIL,136,NUMANCIA,13,PUENTE DE VALLECAS,OPERATIVO,443949.402,4472673.953,ETRS89,40.40279018,-3.66053513,CALLE,DOCTOR LOZANO,23,28038,"DOCTOR LOZANO, 000023",11099693,2007-04-10T00:00:00,13008,AE21,9,INFANTIL
17036,AREA INFANTIL,87,MIRASIERRA,8,FUENCARRAL - EL PARDO,OPERATIVO,439243.535,4482146.479,ETRS89,40.48779242,-3.71689411,AVENIDA,VENTISQUERO DE LA CONDESA,15,28035,"AVENIDA VENTISQUERO DE LA CONDESA CON VALLE DE ENMEDIO, ASCEN",20085742,17036-FECHA_INSTALACION-ausente,8033,AE21,6,INFANTIL
17038,AREA INFANTIL,87,MIRASIERRA,8,FUENCARRAL - EL PARDO,OPERATIVO,439969.56,4482772.5,ETRS89,40.49348466,-3.70838732,CALLE,NURIA,42,28034,"CALLE NURIA CON PAN DE AZUCAR (CENTRO COMERCIAL), ASCENDIENTE 1: 087  MIRASIE",11050427,2005-05-19T00:00:00,8035,AE21,12,INFANTIL
17040,AREA INFANTIL,83,PENAGRANDE,8,FUENCARRAL - EL PARDO,OPERATIVO,438930.03,4481554.93,ETRS89,40.48244055,-3.72053604,PLAZA,PICO SALVAGUARDIA,3,28035,"PLAZA PICO DE LA SALVAGUARDIA , ASCENDIENTE",31045117,2004-09-13T00:00:00,8037,AE21,6,INFANTIL
17044,AREA INFANTIL,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,441623.63,4482807.54,ETRS89,40.4939183,-3.68887311,CALLE,ISLAS BRITANICAS,3,28034,"CALLE ISLAS BRITANICAS 3 , ASCENDIENTE 1: 086",11048623,17044-FECHA_INSTALACION-ausente,8042,AE21,16,INFANTIL
17046,AREA INFANTIL,83,PENAGRANDE,8,FUENCARRAL - EL PARDO,OPERATIVO,438541.27,4481840.78,ETRS89,40.4849869,-3.7251502,CALLE,RAMON GOMEZ DE LA SERNA,22,28035,"CALLE PINARES LLANOS CON PENA DEL AGUILA (ZONA I), ASCENDIENTE 1: 083",20097816,17046-FECHA_INSTALACION-ausente,8046,AE21,21,INFANTIL
17049,AREA INFANTIL,85,LA PAZ,8,FUENCARRAL - EL PARDO,OPERATIVO,440011.78,4481861.26,ETRS89,40.48527894,-3.70780289,CALLE,VALENCIA DE DON JUAN,1,28034,"CALLE GINZO DE LIMIA 55 , ASCENDIENTE 1: 085",11045780,2007-10-31T00:00:00,8051,AE21,20,INFANTIL
17051,AREA INFANTIL,85,LA PAZ,8,FUENCARRAL - EL PARDO,OPERATIVO,440462.061,4481562.015,ETRS89,40.48261564,-3.70246229,CALLE,PEDRO RICO,45,28029,"CALLE PEDRO RICO , ASCENDIENTE 1: 085  LA PA",11046931,17051-FECHA_INSTALACION-ausente,8056,AE21,8,INFANTIL
17053,AREA INFANTIL,85,LA PAZ,8,FUENCARRAL - EL PARDO,OPERATIVO,440769.63,4481659.71,ETRS89,40.48351772,-3.6988428,CALLE,PEDRO RICO,12,28029,"CALLE PEDRO RICO , ASCENDIENTE 1: 085  LA PA",20182184,17053-FECHA_INSTALACION-ausente,8058,AE21,10,INFANTIL
17055,AREA INFANTIL,85,LA PAZ,8,FUENCARRAL - EL PARDO,OPERATIVO,441143.675,4481347.573,ETRS89,40.48073246,-3.69440088,CALLE,ARZOBISPO MORCILLO,9,28029,"PARQUE NORTE , ASCENDIENTE 1: 085  LA PAZ ,",20098064,2005-11-05T00:00:00,8060,AE21,19,INFANTIL
17057,AREA INFANTIL,85,LA PAZ,8,FUENCARRAL - EL PARDO,OPERATIVO,440571.85,4481486.2,ETRS89,40.48194054,-3.70115992,CALLE,ANTONIO LOPEZ AGUADO,12,28029,"PARQUE NORTE(ZONA3) 49 , ASCENDIENTE 1: 085",11046935,17057-FECHA_INSTALACION-ausente,8062,AE21,9,INFANTIL
17059,AREA INFANTIL,85,LA PAZ,8,FUENCARRAL - EL PARDO,OPERATIVO,441234.142,4481255.332,ETRS89,40.47990793,-3.69332505,AVENIDA,MONFORTE DE LEMOS,8,28029,"PARQUE NORTE , ASCENDIENTE 1: 085  LA PAZ ,",20095286,2004-09-13T00:00:00,8067,AE21,12,INFANTIL
17678,AREA INFANTIL,136,NUMANCIA,13,PUENTE DE VALLECAS,OPERATIVO,443668.543,4472634.578,ETRS89,40.40241652,-3.66384125,CALLE,SANTA BEATRIZ,3,28038,"SANTA BEATRIZ, 000003",11100055,2007-03-15T00:00:00,13011,AE21,10,INFANTIL
17680,AREA INFANTIL,136,NUMANCIA,13,PUENTE DE VALLECAS,OPERATIVO,443965.842,4472271.833,ETRS89,40.39916876,-3.660306,CAMINO,VALDERRIBAS,93 B,28038,"CMNO VALDERRIBAS, 000093  B",20071744,2007-04-05T00:00:00,13013,AE21,13,INFANTIL
17683,AREA INFANTIL,136,NUMANCIA,13,PUENTE DE VALLECAS,OPERATIVO,444577.57,4472274.32,ETRS89,40.3992321,-3.65309807,CALLE,RAMON PEREZ DE AYALA,30,28038,"RAMON PEREZ DE AYALA, 000030",11099235,17683-FECHA_INSTALACION-ausente,13018,AE21,6,INFANTIL
17687,AREA INFANTIL,135,PORTAZGO,13,PUENTE DE VALLECAS,OPERATIVO,445241.45,4471900.243,ETRS89,40.39590611,-3.64524321,TRAVESIA,HUMANES,10,28038,"TSIA HUMANES, 000010",11098399,2007-02-08T00:00:00,13024,AE21,5,INFANTIL
17689,AREA INFANTIL,135,PORTAZGO,13,PUENTE DE VALLECAS,OPERATIVO,445273.569,4471492.014,ETRS89,40.39223064,-3.64482968,CALLE,LA ESCALA,11,28038,"LA ESCALA, 000011",11097071,17689-FECHA_INSTALACION-ausente,13026,AE21,14,INFANTIL
17691,AREA INFANTIL,135,PORTAZGO,13,PUENTE DE VALLECAS,OPERATIVO,444923.305,4471268.601,ETRS89,40.39019492,-3.64893719,CALLE,PEDRO CALLEJO,2,28038,"PEDRO CALLEJO, 000002",11098203,2006-11-15T00:00:00,13028,AE21,16,INFANTIL
17695,AREA INFANTIL,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,OPERATIVO,444435.962,4471398.299,ETRS89,40.39133095,-3.65469023,AVENIDA,ALBUFERA,142,28038,"AVDA ALBUFERA, 000142",31041720,2006-07-18T00:00:00,13031,AE21,21,INFANTIL
17697,AREA INFANTIL,135,PORTAZGO,13,PUENTE DE VALLECAS,OPERATIVO,444604.06,4471507.04,ETRS89,40.39232175,-3.65271918,CALLE,CARLOS SOLE,34,28038,"CARLOS SOLE, 000034",11101165,17697-FECHA_INSTALACION-ausente,13034,AE21,17,INFANTIL
17699,AREA INFANTIL,132,SAN DIEGO,13,PUENTE DE VALLECAS,OPERATIVO,443641.35,4471719.34,ETRS89,40.39416969,-3.66408067,CALLE,PUERTO DEL MONASTERIO,20,28053,"PUERTO DEL MONASTERIO, 000020",11093048,2007-04-27T00:00:00,13036,AE21,7,INFANTIL
17701,AREA INFANTIL,133,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,OPERATIVO,444023.98,4471165.44,ETRS89,40.38920563,-3.6595237,AVENIDA,PALOMERAS,7,28018,"AVDA PALOMERAS, 000007",11095585,2007-08-03T00:00:00,13038,AE21,12,INFANTIL
17706,AREA INFANTIL,134,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,OPERATIVO,445617.488,4471547.885,ETRS89,40.39275649,-3.64078236,AVENIDA,PABLO NERUDA,5,28038,"AVDA PABLO NERUDA, 000005",31035031,17706-FECHA_INSTALACION-ausente,13042,AE21,15,INFANTIL
17708,AREA INFANTIL,135,PORTAZGO,13,PUENTE DE VALLECAS,OPERATIVO,445327.82,4471214.633,ETRS89,40.38973539,-3.64416668,AVENIDA,PABLO NERUDA,40,28038,"AVDA PABLO NERUDA, 000040",11096833,2007-02-08T00:00:00,13044,AE21,15,INFANTIL
17710,AREA INFANTIL,134,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,OPERATIVO,445874.266,4471338.85,ETRS89,40.3908901,-3.63773919,AVENIDA,RAFAEL ALBERTI,9,28038,"AVDA RAFAEL ALBERTI, 000009",20176115,2007-01-25T00:00:00,13046,AE21,19,INFANTIL
17712,AREA INFANTIL,134,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,OPERATIVO,445572.041,4471041.421,ETRS89,40.38819098,-3.64127455,AVENIDA,ALBUFERA,281,28038,"AVDA ALBUFERA, 000281",11096790,2007-07-11T00:00:00,13049,AE21,9,INFANTIL
17714,AREA INFANTIL,134,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,OPERATIVO,445817.098,4470886.868,ETRS89,40.38681464,-3.63837429,AVENIDA,ALBUFERA,289,28038,"AVDA ALBUFERA, 000289",20083656,2011-06-02T00:00:00,13050,AE21,10,INFANTIL
17716,AREA INFANTIL,134,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,OPERATIVO,445905.325,4470944.285,ETRS89,40.38733762,-3.63733975,CALLE,LEON FELIPE,8,28038,"LEON FELIPE, 000008",31043145,2013-07-11T00:00:00,13053,AE21,7,INFANTIL
17718,AREA INFANTIL,134,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,OPERATIVO,445355.82,4470599.75,ETRS89,40.38419797,-3.64378405,CALLE,EXTREMENOS,5,28018,"EXTREMENOS, 000005",20139499,2019-07-26T00:00:00,13055,AE21,16,INFANTIL
17720,AREA INFANTIL,135,PORTAZGO,13,PUENTE DE VALLECAS,OPERATIVO,444991.873,4470886.988,ETRS89,40.38676164,-3.64809639,CALLE,GUILLERMO PINGARRON,4,28018,"GUILLERMO PINGARRON, 000004",11097874,17720-FECHA_INSTALACION-ausente,13057,AE21,22,INFANTIL
